;faixa_idade;faixa_salarial;graduacao;nivel;experiencia;sexo;ling_sql;ling_r;ling_python;fonte_relacional;bd_mysql;bd_sqlserver;bd_mongodb;cloud_amazon;cloud_google;cloud_microsoft;bi_powerbi;bi_tableau;bi_google;trab_CLT;trab_exterior;regiao_Centro_Oeste;regiao_Exterior;regiao_Nordeste;regiao_Norte;regiao_Sudeste;regiao_Sul;forma_trab_hibrido_com_dias_fixos;forma_trab_hibrido_flexível;forma_trab_totalmente_presencial;forma_trab_totalmente_remoto;atuacao_Analise_Dados;atuacao_Ciencia_Dados;atuacao_Engenharia_Dados;atuacao_Gestor;atuacao_Outra
1375;4;9;1;2;4;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1376;2;3;2;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1377;6;5;3;1;2;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1378;4;8;3;3;4;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1379;3;7;4;3;2;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1380;3;6;2;2;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1381;2;5;2;2;2;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1382;4;7;3;3;5;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1383;2;7;2;3;5;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1384;6;7;3;2;5;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1385;4;6;3;2;3;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1386;4;8;4;3;4;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1387;9;6;2;1;2;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
1388;4;5;2;2;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1389;3;5;3;2;4;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
1390;4;3;2;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1391;5;8;4;3;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1392;4;7;2;2;2;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1393;8;5;2;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
1394;3;5;3;2;4;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1395;6;6;2;3;5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
1397;2;3;1;1;3;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1398;5;9;3;3;6;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1401;4;8;2;3;4;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1402;3;6;3;2;5;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
1404;5;7;2;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1405;4;6;1;2;3;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1406;2;3;2;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
1407;3;7;3;2;5;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1409;4;9;4;3;3;0;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
1410;6;5;2;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1411;5;5;3;2;2;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1413;7;7;3;3;6;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
1414;2;6;2;2;3;1;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1415;6;9;3;3;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
1416;3;8;4;3;3;0;1;0;1;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1417;3;10;5;2;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
1418;9;10;3;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
1419;3;4;4;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1420;4;5;2;2;3;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1421;4;7;3;2;3;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1423;3;6;4;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1424;9;6;3;3;6;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1427;4;5;3;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
1428;3;7;3;3;5;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1430;3;7;4;2;4;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1433;5;6;2;3;5;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1434;1;2;1;1;2;0;1;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1435;5;5;5;1;5;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1437;3;7;3;3;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1438;5;5;2;2;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
1440;3;6;2;2;2;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1443;4;4;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1445;8;2;3;2;6;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1446;3;5;2;2;3;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1447;5;7;5;2;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1448;3;8;3;3;4;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1449;4;1;2;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1451;2;3;3;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
1452;4;8;3;3;6;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
1453;3;5;2;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1454;3;5;4;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1455;4;6;3;3;5;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1456;1;3;1;1;2;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1457;3;7;1;2;3;0;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1459;4;6;2;2;3;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
1460;5;5;3;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1461;4;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
1462;2;8;2;2;3;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1463;3;7;2;2;2;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1464;3;7;2;3;4;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1465;3;7;3;3;4;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1466;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1467;4;4;1;1;2;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1469;5;6;2;2;3;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1470;4;4;1;2;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
1471;5;7;3;1;2;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
1473;3;3;2;1;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1474;1;8;1;2;3;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1475;5;7;3;3;4;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
1477;3;5;2;2;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1478;3;7;2;3;4;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1479;2;5;1;2;3;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1480;2;5;1;2;3;1;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1481;3;3;1;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
1482;3;6;3;2;2;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
1486;3;7;2;2;3;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1488;4;9;2;3;5;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1489;3;7;2;3;4;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1491;6;7;3;3;6;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1492;2;4;1;2;4;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
1493;3;6;4;2;3;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1494;4;5;3;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
1496;4;2;2;2;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1497;1;3;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1498;3;5;2;2;3;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1499;3;7;2;2;3;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1500;4;8;2;3;6;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1501;2;3;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1504;2;4;1;1;2;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1505;5;9;5;3;5;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1507;3;1;2;1;2;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1509;3;5;2;1;3;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1510;4;8;4;3;4;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1511;2;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
1512;3;5;3;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1514;2;2;1;1;2;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1517;4;5;2;2;3;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
1518;3;2;2;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1519;2;7;2;2;3;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
1520;4;5;3;3;5;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1521;6;8;3;3;6;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1522;4;3;2;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1523;4;7;4;2;3;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1525;4;7;3;2;3;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
1527;2;10;3;1;5;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1528;3;5;2;2;3;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1529;2;2;1;1;3;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
1532;4;6;4;2;3;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1533;4;4;2;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1534;6;8;2;1;3;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
1535;4;8;4;3;4;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1536;4;7;3;3;5;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1537;3;6;2;2;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1538;2;2;1;1;2;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1539;3;8;3;3;3;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1541;5;2;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1542;3;1;2;2;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1543;6;7;3;2;2;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1544;4;6;4;2;3;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1545;4;5;3;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1546;4;5;2;2;2;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1547;3;5;2;2;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1548;4;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1549;4;8;3;3;4;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1550;4;4;5;1;2;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1551;4;8;4;3;6;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1552;3;5;2;1;3;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
1553;5;7;3;3;6;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1554;4;7;2;2;4;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1555;4;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
1556;5;5;1;2;5;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1557;3;7;3;3;4;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1558;2;3;2;1;2;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1563;5;5;3;3;2;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1565;3;5;2;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1567;8;4;3;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
1568;3;5;1;1;3;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
1569;2;4;2;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1570;4;3;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1571;4;6;3;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1572;3;2;2;1;2;1;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1573;3;3;2;1;2;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1574;3;6;2;2;3;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1575;5;5;4;1;3;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1576;2;5;3;1;2;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1577;3;6;5;2;4;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1580;4;3;3;1;2;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
1581;5;8;5;2;4;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1582;7;7;4;3;6;0;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
1583;3;5;1;2;2;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1585;3;5;4;1;2;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1586;3;7;2;3;2;0;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
1587;3;2;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
1588;3;6;3;3;4;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1589;3;7;2;2;4;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
1590;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
1591;5;5;3;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
1592;2;6;3;2;4;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1593;5;8;1;3;6;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1594;3;3;2;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1595;4;5;5;2;3;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
1597;5;7;2;2;2;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1598;3;5;2;1;3;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1599;5;3;1;1;3;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
1601;5;8;3;3;6;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1602;3;7;2;2;2;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1606;2;7;2;2;3;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
1607;4;3;2;1;2;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
1609;3;4;2;2;2;0;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1612;5;6;2;2;5;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1613;5;8;5;3;6;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
